AdvActionMAPAgent	401	(2,6) > 10 > (4,5) > (4,5)	
1118	(0,8) > 14 > (4,1) > (4,1)	
389	(1,1) > 14 > (8,6) > (8,6)	
429	(5,4) > 6 > (9,3) > (9,3)	
1566	(7,2) > 6 > (6,1) > (6,1)	
569	(8,6) > 10 > (2,6) > (2,6)	
16000		

AdvActionMAPAgent	359	(6,2) > 8 > (7,8) > (7,8)	
519	(0,1) > 8 > (6,0) > (6,0)	
779	(1,2) > 6 > (2,6) > (2,6)	
1556	(0,8) > 14 > (6,1) > (6,1)	
381	(1,1) > 14 > (9,6) > (9,6)	
419	(5,4) > 6 > (9,3) > (9,3)	
699	(7,2) > 6 > (8,6) > (8,6)	
497	(8,6) > 9 > (4,2) > (4,1)	
14900		

AdvActionMAPAgent	1106	(6,2) > 8 > (9,6) > (9,6)	
179	(0,1) > 8 > (7,8) > (7,8)	
839	(1,2) > 6 > (6,0) > (6,0)	
1118	(0,8) > 14 > (4,1) > (4,1)	
389	(1,1) > 14 > (8,6) > (8,6)	
429	(5,4) > 6 > (9,3) > (9,3)	
1566	(7,2) > 6 > (6,1) > (6,1)	
569	(8,6) > 10 > (2,6) > (2,6)	
16000		

AdvActionMAPRepAgent	359	(6,2) > 8 > (7,8) > (7,8)	
519	(0,1) > 8 > (6,0) > (6,0)	
779	(1,2) > 6 > (2,6) > (2,6)	
1556	(0,8) > 14 > (6,1) > (6,1)	
381	(1,1) > 14 > (9,6) > (9,6)	
419	(5,4) > 6 > (9,3) > (9,3)	
699	(7,2) > 6 > (8,6) > (8,6)	
497	(8,6) > 9 > (4,2) > (4,1)	
14900		

AdvActionMAPRepAgent	1106	(6,2) > 8 > (9,6) > (9,6)	
179	(0,1) > 8 > (7,8) > (7,8)	
839	(1,2) > 6 > (6,0) > (6,0)	
1118	(0,8) > 14 > (4,1) > (4,1)	
389	(1,1) > 14 > (8,6) > (8,6)	
429	(5,4) > 6 > (9,3) > (9,3)	
1566	(7,2) > 6 > (6,1) > (6,1)	
569	(8,6) > 10 > (2,6) > (2,6)	
16000		



NoHelpAgent	29	(1,7) > 3 > (1,5) > (1,5)	
29	(0,0) > 3 > (2,0) > (2,0)	
477	(0,2) > 10 > (8,1) > (9,1)	
669	(9,9) > 8 > (6,5) > (6,5)	
147	(3,2) > 10 > (8,6) > (9,7)	
488	(7,3) > 9 > (0,2) > (0,2)	
39	(7,6) > 5 > (5,4) > (5,4)	
18	(0,9) > 8 > (2,4) > (2,2)	
12800		

NoHelpAgent	209	(1,7) > 3 > (5,4) > (5,4)	
278	(0,0) > 3 > (0,2) > (0,2)	
477	(0,2) > 11 > (9,6) > (9,7)	
367	(9,9) > 8 > (9,1) > (9,1)	
89	(3,2) > 11 > (2,0) > (2,0)	
279	(7,3) > 9 > (6,5) > (6,5)	
108	(7,6) > 5 > (2,2) > (2,2)	
89	(0,9) > 10 > (1,5) > (1,5)	
15100		

NoHelpRepAgent	29	(1,7) > 3 > (1,5) > (1,5)	
29	(0,0) > 3 > (2,0) > (2,0)	
477	(0,2) > 10 > (8,1) > (9,1)	
669	(9,9) > 8 > (6,5) > (6,5)	
145	(3,2) > 11 > (8,7) > (9,7)	
488	(7,3) > 9 > (0,2) > (0,2)	
39	(7,6) > 5 > (5,4) > (5,4)	
16	(0,9) > 8 > (2,4) > (2,2)	
12900		

NoHelpRepAgent	209	(1,7) > 3 > (5,4) > (5,4)	
278	(0,0) > 3 > (0,2) > (0,2)	
477	(0,2) > 11 > (9,6) > (9,7)	
367	(9,9) > 8 > (9,1) > (9,1)	
89	(3,2) > 11 > (2,0) > (2,0)	
279	(7,3) > 9 > (6,5) > (6,5)	
108	(7,6) > 5 > (2,2) > (2,2)	
89	(0,9) > 10 > (1,5) > (1,5)	
15100		

AdvActionMAPAgent	18	(1,7) > 3 > (1,5) > (1,5)	
18	(0,0) > 3 > (2,0) > (2,0)	
291	(0,2) > 11 > (9,1) > (9,1)	
72	(9,9) > 8 > (6,5) > (6,5)	
318	(3,2) > 12 > (9,7) > (9,7)	
471	(7,3) > 9 > (0,2) > (0,2)	
22	(7,6) > 5 > (5,4) > (5,4)	
234	(0,9) > 10 > (2,2) > (2,2)	
16000		

AdvActionMAPAgent	53	(1,7) > 3 > (5,4) > (5,4)	
273	(0,0) > 3 > (0,2) > (0,2)	
450	(0,2) > 11 > (9,7) > (9,7)	
361	(9,9) > 8 > (9,1) > (9,1)	
84	(3,2) > 12 > (2,0) > (2,0)	
274	(7,3) > 9 > (6,5) > (6,5)	
88	(7,6) > 5 > (2,2) > (2,2)	
84	(0,9) > 10 > (1,5) > (1,5)	
16000		

AdvActionMAPRepAgent	18	(1,7) > 3 > (1,5) > (1,5)	
18	(0,0) > 3 > (2,0) > (2,0)	
290	(0,2) > 11 > (9,1) > (9,1)	
72	(9,9) > 8 > (6,5) > (6,5)	
318	(3,2) > 12 > (9,7) > (9,7)	
471	(7,3) > 9 > (0,2) > (0,2)	
22	(7,6) > 5 > (5,4) > (5,4)	
233	(0,9) > 10 > (2,2) > (2,2)	
16000		

AdvActionMAPRepAgent	53	(1,7) > 3 > (5,4) > (5,4)	
273	(0,0) > 3 > (0,2) > (0,2)	
450	(0,2) > 11 > (9,7) > (9,7)	
361	(9,9) > 8 > (9,1) > (9,1)	
84	(3,2) > 12 > (2,0) > (2,0)	
274	(7,3) > 9 > (6,5) > (6,5)	
88	(7,6) > 5 > (2,2) > (2,2)	
84	(0,9) > 10 > (1,5) > (1,5)	
16000		



NoHelpAgent	9	(6,7) > 5 > (5,4) > (4,4)	
329	(5,2) > 2 > (5,3) > (5,4)	
559	(5,9) > 8 > (4,3) > (4,3)	
1564	(7,9) > 17 > (0,0) > (0,0)	
39	(2,0) > 5 > (1,3) > (1,3)	
379	(4,6) > 7 > (5,1) > (6,1)	
837	(1,8) > 12 > (4,0) > (4,0)	
377	(0,3) > 8 > (3,7) > (6,7)	
10200		

NoHelpAgent	199	(6,7) > 5 > (1,2) > (1,3)	
329	(5,2) > 2 > (5,3) > (5,4)	
817	(5,9) > 8 > (4,0) > (4,0)	
1564	(7,9) > 17 > (0,0) > (0,0)	
357	(2,0) > 4 > (6,7) > (6,7)	
59	(4,6) > 8 > (4,5) > (4,4)	
749	(1,8) > 12 > (4,3) > (4,3)	
139	(0,3) > 11 > (6,1) > (6,1)	
11100		

NoHelpRepAgent	7	(6,7) > 5 > (5,4) > (4,4)	
329	(5,2) > 2 > (5,3) > (5,4)	
559	(5,9) > 8 > (4,3) > (4,3)	
1564	(7,9) > 17 > (0,0) > (0,0)	
39	(2,0) > 5 > (1,3) > (1,3)	
379	(4,6) > 7 > (5,1) > (6,1)	
837	(1,8) > 12 > (4,0) > (4,0)	
375	(0,3) > 8 > (3,7) > (6,7)	
10200		

NoHelpRepAgent	199	(6,7) > 5 > (1,2) > (1,3)	
329	(5,2) > 2 > (5,3) > (5,4)	
817	(5,9) > 8 > (4,0) > (4,0)	
1564	(7,9) > 17 > (0,0) > (0,0)	
357	(2,0) > 4 > (6,7) > (6,7)	
59	(4,6) > 8 > (4,5) > (4,4)	
749	(1,8) > 12 > (4,3) > (4,3)	
139	(0,3) > 11 > (6,1) > (6,1)	
11100		

AdvActionMAPAgent	28	(6,7) > 6 > (4,4) > (4,4)	
62	(5,2) > 3 > (5,4) > (5,4)	
96	(5,9) > 8 > (4,3) > (4,3)	
1299	(7,9) > 17 > (0,0) > (0,0)	
27	(2,0) > 5 > (1,3) > (1,3)	
351	(4,6) > 8 > (6,1) > (6,1)	
822	(1,8) > 12 > (4,0) > (4,0)	
329	(0,3) > 11 > (6,7) > (6,7)	
16000		

AdvActionMAPAgent	79	(6,7) > 6 > (1,3) > (1,3)	
65	(5,2) > 3 > (5,4) > (5,4)	
68	(5,9) > 8 > (4,0) > (4,0)	
1302	(7,9) > 17 > (0,0) > (0,0)	
345	(2,0) > 5 > (6,7) > (6,7)	
41	(4,6) > 8 > (4,4) > (4,4)	
737	(1,8) > 12 > (4,3) > (4,3)	
467	(0,3) > 11 > (6,1) > (6,1)	
16000		

AdvActionMAPRepAgent	27	(6,7) > 6 > (4,4) > (4,4)	
62	(5,2) > 3 > (5,4) > (5,4)	
96	(5,9) > 8 > (4,3) > (4,3)	
1299	(7,9) > 17 > (0,0) > (0,0)	
27	(2,0) > 5 > (1,3) > (1,3)	
350	(4,6) > 8 > (6,1) > (6,1)	
822	(1,8) > 12 > (4,0) > (4,0)	
329	(0,3) > 11 > (6,7) > (6,7)	
16000		

AdvActionMAPRepAgent	79	(6,7) > 6 > (1,3) > (1,3)	
65	(5,2) > 3 > (5,4) > (5,4)	
68	(5,9) > 8 > (4,0) > (4,0)	
1302	(7,9) > 17 > (0,0) > (0,0)	
345	(2,0) > 5 > (6,7) > (6,7)	
41	(4,6) > 8 > (4,4) > (4,4)	
737	(1,8) > 12 > (4,3) > (4,3)	
467	(0,3) > 11 > (6,1) > (6,1)	
16000		



NoHelpAgent	1307	(4,3) > 11 > (8,9) > (8,9)	
1496	(2,1) > 13 > (7,8) > (7,8)	
19	(2,5) > 5 > (2,1) > (4,1)	
788	(6,5) > 9 > (0,7) > (0,7)	
307	(2,0) > 9 > (0,6) > (0,9)	
157	(0,0) > 9 > (1,7) > (3,7)	
309	(8,1) > 2 > (7,1) > (7,1)	
389	(8,3) > 5 > (9,6) > (9,6)	
12300		

NoHelpAgent	656	(4,3) > 11 > (7,8) > (7,8)	
1387	(2,1) > 13 > (0,9) > (0,9)	
489	(2,5) > 5 > (9,6) > (9,6)	
1517	(6,5) > 8 > (8,9) > (8,9)	
68	(2,0) > 12 > (0,6) > (0,7)	
219	(0,0) > 11 > (2,1) > (4,1)	
309	(8,1) > 2 > (7,1) > (7,1)	
1167	(8,3) > 5 > (3,7) > (3,7)	
13300		

NoHelpRepAgent	1307	(4,3) > 11 > (8,9) > (8,9)	
1496	(2,1) > 13 > (7,8) > (7,8)	
17	(2,5) > 5 > (2,1) > (4,1)	
788	(6,5) > 9 > (0,7) > (0,7)	
300	(2,0) > 9 > (0,6) > (0,9)	
154	(0,0) > 9 > (1,7) > (3,7)	
309	(8,1) > 2 > (7,1) > (7,1)	
389	(8,3) > 5 > (9,6) > (9,6)	
12300		

NoHelpRepAgent	656	(4,3) > 11 > (7,8) > (7,8)	
1387	(2,1) > 13 > (0,9) > (0,9)	
489	(2,5) > 5 > (9,6) > (9,6)	
1517	(6,5) > 8 > (8,9) > (8,9)	
66	(2,0) > 12 > (0,6) > (0,7)	
217	(0,0) > 11 > (2,1) > (4,1)	
309	(8,1) > 2 > (7,1) > (7,1)	
1167	(8,3) > 5 > (3,7) > (3,7)	
13300		

AdvActionMAPAgent	12	(4,3) > 11 > (8,9) > (8,9)	
1481	(2,1) > 13 > (7,8) > (7,8)	
90	(2,5) > 7 > (4,1) > (4,1)	
773	(6,5) > 9 > (0,7) > (0,7)	
222	(2,0) > 12 > (0,9) > (0,9)	
13	(0,0) > 11 > (3,7) > (3,7)	
295	(8,1) > 2 > (7,1) > (7,1)	
374	(8,3) > 5 > (9,6) > (9,6)	
16000		

AdvActionMAPAgent	330	(4,3) > 11 > (7,8) > (7,8)	
1295	(2,1) > 13 > (0,9) > (0,9)	
477	(2,5) > 7 > (9,6) > (9,6)	
1505	(6,5) > 9 > (8,9) > (8,9)	
46	(2,0) > 12 > (0,7) > (0,7)	
189	(0,0) > 11 > (4,1) > (4,1)	
297	(8,1) > 2 > (7,1) > (7,1)	
1155	(8,3) > 5 > (3,7) > (3,7)	
16000		

AdvActionMAPRepAgent	12	(4,3) > 11 > (8,9) > (8,9)	
1481	(2,1) > 13 > (7,8) > (7,8)	
89	(2,5) > 7 > (4,1) > (4,1)	
773	(6,5) > 9 > (0,7) > (0,7)	
222	(2,0) > 12 > (0,9) > (0,9)	
13	(0,0) > 11 > (3,7) > (3,7)	
295	(8,1) > 2 > (7,1) > (7,1)	
374	(8,3) > 5 > (9,6) > (9,6)	
16000		

AdvActionMAPRepAgent	6	(4,3) > 11 > (7,8) > (7,8)	
1379	(2,1) > 13 > (0,9) > (0,9)	
481	(2,5) > 7 > (9,6) > (9,6)	
1509	(6,5) > 9 > (8,9) > (8,9)	
48	(2,0) > 12 > (0,7) > (0,7)	
192	(0,0) > 11 > (4,1) > (4,1)	
301	(8,1) > 2 > (7,1) > (7,1)	
1159	(8,3) > 5 > (3,7) > (3,7)	
16000		



NoHelpAgent	879	(5,6) > 6 > (6,2) > (6,2)	
488	(6,6) > 9 > (2,2) > (2,2)	
198	(2,2) > 8 > (8,3) > (9,3)	
339	(4,1) > 4 > (3,3) > (3,3)	
229	(4,5) > 2 > (5,5) > (5,6)	
489	(3,5) > 4 > (1,6) > (1,6)	
269	(8,5) > 7 > (2,5) > (2,5)	
279	(5,7) > 7 > (7,3) > (7,2)	
11700		

NoHelpAgent	879	(5,6) > 6 > (6,2) > (6,2)	
339	(6,6) > 9 > (3,3) > (3,3)	
119	(2,2) > 9 > (1,6) > (1,6)	
378	(4,1) > 4 > (9,3) > (9,3)	
349	(4,5) > 3 > (4,5) > (2,5)	
568	(3,5) > 4 > (2,2) > (2,2)	
459	(8,5) > 5 > (5,6) > (5,6)	
279	(5,7) > 7 > (7,3) > (7,2)	
13200		

NoHelpRepAgent	879	(5,6) > 6 > (6,2) > (6,2)	
488	(6,6) > 9 > (2,2) > (2,2)	
197	(2,2) > 8 > (8,3) > (9,3)	
339	(4,1) > 4 > (3,3) > (3,3)	
229	(4,5) > 2 > (5,5) > (5,6)	
489	(3,5) > 4 > (1,6) > (1,6)	
269	(8,5) > 7 > (2,5) > (2,5)	
279	(5,7) > 7 > (7,3) > (7,2)	
11700		

NoHelpRepAgent	879	(5,6) > 6 > (6,2) > (6,2)	
339	(6,6) > 9 > (3,3) > (3,3)	
119	(2,2) > 9 > (1,6) > (1,6)	
378	(4,1) > 4 > (9,3) > (9,3)	
348	(4,5) > 3 > (4,5) > (2,5)	
568	(3,5) > 4 > (2,2) > (2,2)	
459	(8,5) > 5 > (5,6) > (5,6)	
279	(5,7) > 7 > (7,3) > (7,2)	
13200		

AdvActionMAPAgent	700	(5,6) > 6 > (6,2) > (6,2)	
472	(6,6) > 9 > (2,2) > (2,2)	
176	(2,2) > 9 > (9,3) > (9,3)	
330	(4,1) > 4 > (3,3) > (3,3)	
214	(4,5) > 3 > (5,6) > (5,6)	
480	(3,5) > 4 > (1,6) > (1,6)	
261	(8,5) > 7 > (2,5) > (2,5)	
257	(5,7) > 8 > (7,2) > (7,2)	
16000		

AdvActionMAPAgent	670	(5,6) > 6 > (6,2) > (6,2)	
330	(6,6) > 9 > (3,3) > (3,3)	
107	(2,2) > 9 > (1,6) > (1,6)	
369	(4,1) > 4 > (9,3) > (9,3)	
530	(4,5) > 3 > (2,5) > (2,5)	
559	(3,5) > 4 > (2,2) > (2,2)	
450	(8,5) > 7 > (5,6) > (5,6)	
257	(5,7) > 8 > (7,2) > (7,2)	
16000		

AdvActionMAPRepAgent	700	(5,6) > 6 > (6,2) > (6,2)	
472	(6,6) > 9 > (2,2) > (2,2)	
176	(2,2) > 9 > (9,3) > (9,3)	
330	(4,1) > 4 > (3,3) > (3,3)	
214	(4,5) > 3 > (5,6) > (5,6)	
480	(3,5) > 4 > (1,6) > (1,6)	
261	(8,5) > 7 > (2,5) > (2,5)	
257	(5,7) > 8 > (7,2) > (7,2)	
16000		

AdvActionMAPRepAgent	670	(5,6) > 6 > (6,2) > (6,2)	
330	(6,6) > 9 > (3,3) > (3,3)	
107	(2,2) > 9 > (1,6) > (1,6)	
369	(4,1) > 4 > (9,3) > (9,3)	
529	(4,5) > 3 > (2,5) > (2,5)	
559	(3,5) > 4 > (2,2) > (2,2)	
450	(8,5) > 7 > (5,6) > (5,6)	
257	(5,7) > 8 > (7,2) > (7,2)	
16000		



NoHelpAgent	728	(8,4) > 10 > (1,6) > (1,6)	
429	(8,9) > 3 > (6,9) > (6,9)	
229	(6,6) > 3 > (5,7) > (5,7)	
139	(4,4) > 2 > (4,3) > (3,2)	
67	(4,0) > 12 > (2,9) > (2,9)	
109	(4,0) > 6 > (3,4) > (3,4)	
449	(9,8) > 2 > (9,9) > (6,9)	
199	(4,0) > 3 > (6,0) > (8,0)	
10700		

NoHelpAgent	549	(8,4) > 10 > (3,4) > (3,4)	
1407	(8,9) > 3 > (2,9) > (2,9)	
1178	(6,6) > 3 > (1,6) > (1,6)	
369	(4,4) > 4 > (5,7) > (5,7)	
289	(4,0) > 12 > (3,2) > (3,2)	
79	(4,0) > 6 > (6,9) > (6,9)	
299	(9,8) > 5 > (5,0) > (8,0)	
249	(4,0) > 2 > (6,9) > (6,9)	
14200		

NoHelpRepAgent	728	(8,4) > 10 > (1,6) > (1,6)	
429	(8,9) > 3 > (6,9) > (6,9)	
229	(6,6) > 3 > (5,7) > (5,7)	
138	(4,4) > 2 > (4,3) > (3,2)	
67	(4,0) > 12 > (2,9) > (2,9)	
109	(4,0) > 6 > (3,4) > (3,4)	
448	(9,8) > 2 > (9,9) > (6,9)	
198	(4,0) > 3 > (6,0) > (8,0)	
10700		

NoHelpRepAgent	549	(8,4) > 10 > (3,4) > (3,4)	
1407	(8,9) > 3 > (2,9) > (2,9)	
1178	(6,6) > 3 > (1,6) > (1,6)	
369	(4,4) > 4 > (5,7) > (5,7)	
289	(4,0) > 12 > (3,2) > (3,2)	
79	(4,0) > 6 > (6,9) > (6,9)	
298	(9,8) > 5 > (5,0) > (8,0)	
249	(4,0) > 2 > (6,9) > (6,9)	
14200		

AdvActionMAPAgent	325	(8,4) > 10 > (1,6) > (1,6)	
416	(8,9) > 3 > (6,9) > (6,9)	
216	(6,6) > 3 > (5,7) > (5,7)	
111	(4,4) > 4 > (3,2) > (3,2)	
51	(4,0) > 12 > (2,9) > (2,9)	
99	(4,0) > 6 > (3,4) > (3,4)	
433	(9,8) > 2 > (9,9) > (6,9)	
169	(4,0) > 5 > (8,0) > (8,0)	
14200		

AdvActionMAPAgent	463	(8,4) > 10 > (3,4) > (3,4)	
1401	(8,9) > 3 > (2,9) > (2,9)	
1172	(6,6) > 3 > (1,6) > (1,6)	
365	(4,4) > 4 > (5,7) > (5,7)	
285	(4,0) > 12 > (3,2) > (3,2)	
75	(4,0) > 6 > (6,9) > (6,9)	
65	(9,8) > 5 > (8,0) > (8,0)	
245	(4,0) > 5 > (6,9) > (6,9)	
16000		

AdvActionMAPRepAgent	325	(8,4) > 10 > (1,6) > (1,6)	
416	(8,9) > 3 > (6,9) > (6,9)	
216	(6,6) > 3 > (5,7) > (5,7)	
110	(4,4) > 4 > (3,2) > (3,2)	
50	(4,0) > 12 > (2,9) > (2,9)	
99	(4,0) > 6 > (3,4) > (3,4)	
432	(9,8) > 2 > (9,9) > (6,9)	
168	(4,0) > 5 > (8,0) > (8,0)	
14200		

AdvActionMAPRepAgent	463	(8,4) > 10 > (3,4) > (3,4)	
1401	(8,9) > 3 > (2,9) > (2,9)	
1172	(6,6) > 3 > (1,6) > (1,6)	
365	(4,4) > 4 > (5,7) > (5,7)	
285	(4,0) > 12 > (3,2) > (3,2)	
75	(4,0) > 6 > (6,9) > (6,9)	
63	(9,8) > 5 > (8,0) > (8,0)	
244	(4,0) > 5 > (6,9) > (6,9)	
16000		



NoHelpAgent	619	(8,4) > 7 > (2,4) > (2,4)	
139	(4,8) > 3 > (3,9) > (2,9)	
276	(8,8) > 14 > (1,2) > (1,2)	
279	(6,5) > 3 > (6,3) > (6,2)	
59	(6,9) > 4 > (5,7) > (5,7)	
258	(6,3) > 8 > (2,0) > (0,0)	
49	(4,4) > 7 > (1,7) > (1,7)	
139	(5,7) > 2 > (4,7) > (2,7)	
9600		

NoHelpAgent	1388	(8,4) > 7 > (0,0) > (0,0)	
139	(4,8) > 3 > (3,9) > (2,9)	
519	(8,8) > 14 > (2,7) > (2,7)	
1406	(6,5) > 3 > (1,2) > (1,2)	
759	(6,9) > 4 > (1,7) > (1,7)	
99	(6,3) > 10 > (2,4) > (2,4)	
209	(4,4) > 7 > (5,7) > (5,7)	
239	(5,7) > 4 > (6,3) > (6,2)	
12600		

NoHelpRepAgent	619	(8,4) > 7 > (2,4) > (2,4)	
139	(4,8) > 3 > (3,9) > (2,9)	
276	(8,8) > 14 > (1,2) > (1,2)	
279	(6,5) > 3 > (6,3) > (6,2)	
59	(6,9) > 4 > (5,7) > (5,7)	
17	(6,3) > 10 > (0,0) > (0,0)	
49	(4,4) > 7 > (1,7) > (1,7)	
138	(5,7) > 2 > (4,7) > (2,7)	
10800		

NoHelpRepAgent	1388	(8,4) > 7 > (0,0) > (0,0)	
139	(4,8) > 3 > (3,9) > (2,9)	
519	(8,8) > 14 > (2,7) > (2,7)	
1406	(6,5) > 3 > (1,2) > (1,2)	
759	(6,9) > 4 > (1,7) > (1,7)	
99	(6,3) > 10 > (2,4) > (2,4)	
209	(4,4) > 7 > (5,7) > (5,7)	
239	(5,7) > 4 > (6,3) > (6,2)	
12600		

AdvActionMAPAgent	542	(8,4) > 7 > (2,4) > (2,4)	
118	(4,8) > 4 > (2,9) > (2,9)	
252	(8,8) > 14 > (1,2) > (1,2)	
259	(6,5) > 4 > (6,2) > (6,2)	
30	(6,9) > 4 > (5,7) > (5,7)	
15	(6,3) > 10 > (0,0) > (0,0)	
35	(4,4) > 7 > (1,7) > (1,7)	
109	(5,7) > 4 > (2,7) > (2,7)	
16000		

AdvActionMAPAgent	1073	(8,4) > 7 > (0,0) > (0,0)	
127	(4,8) > 4 > (2,9) > (2,9)	
514	(8,8) > 14 > (2,7) > (2,7)	
1401	(6,5) > 4 > (1,2) > (1,2)	
754	(6,9) > 4 > (1,7) > (1,7)	
87	(6,3) > 10 > (2,4) > (2,4)	
206	(4,4) > 7 > (5,7) > (5,7)	
228	(5,7) > 4 > (6,2) > (6,2)	
16000		

AdvActionMAPRepAgent	414	(8,4) > 7 > (2,4) > (2,4)	
120	(4,8) > 4 > (2,9) > (2,9)	
254	(8,8) > 14 > (1,2) > (1,2)	
260	(6,5) > 4 > (6,2) > (6,2)	
30	(6,9) > 4 > (5,7) > (5,7)	
483	(6,3) > 10 > (0,0) > (0,0)	
36	(4,4) > 7 > (1,7) > (1,7)	
109	(5,7) > 4 > (2,7) > (2,7)	
16000		

AdvActionMAPRepAgent	1073	(8,4) > 7 > (0,0) > (0,0)	
127	(4,8) > 4 > (2,9) > (2,9)	
514	(8,8) > 14 > (2,7) > (2,7)	
1401	(6,5) > 4 > (1,2) > (1,2)	
754	(6,9) > 4 > (1,7) > (1,7)	
87	(6,3) > 10 > (2,4) > (2,4)	
206	(4,4) > 7 > (5,7) > (5,7)	
228	(5,7) > 4 > (6,2) > (6,2)	
16000		



NoHelpAgent	109	(2,3) > 6 > (4,0) > (4,0)	
28	(7,2) > 8 > (2,4) > (0,4)	
298	(1,4) > 7 > (6,5) > (8,6)	
199	(3,8) > 4 > (1,7) > (1,7)	
129	(2,3) > 2 > (2,4) > (2,5)	
99	(8,3) > 7 > (3,4) > (2,4)	
879	(1,9) > 6 > (3,6) > (3,6)	
17	(8,0) > 10 > (6,7) > (6,8)	
9400		

NoHelpAgent	109	(2,3) > 6 > (4,0) > (4,0)	
249	(7,2) > 7 > (2,7) > (1,7)	
639	(1,4) > 10 > (3,6) > (3,6)	
1087	(3,8) > 3 > (6,8) > (6,8)	
79	(2,3) > 3 > (2,3) > (2,4)	
418	(8,3) > 7 > (3,4) > (0,4)	
938	(1,9) > 6 > (8,6) > (8,6)	
289	(8,0) > 11 > (2,5) > (2,5)	
11700		

NoHelpRepAgent	109	(2,3) > 6 > (4,0) > (4,0)	
23	(7,2) > 8 > (2,4) > (0,4)	
298	(1,4) > 7 > (6,5) > (8,6)	
199	(3,8) > 4 > (1,7) > (1,7)	
128	(2,3) > 2 > (2,4) > (2,5)	
97	(8,3) > 7 > (3,4) > (2,4)	
879	(1,9) > 6 > (3,6) > (3,6)	
17	(8,0) > 10 > (6,7) > (6,8)	
9400		

NoHelpRepAgent	109	(2,3) > 6 > (4,0) > (4,0)	
249	(7,2) > 7 > (2,7) > (1,7)	
639	(1,4) > 10 > (3,6) > (3,6)	
1087	(3,8) > 3 > (6,8) > (6,8)	
77	(2,3) > 3 > (2,3) > (2,4)	
416	(8,3) > 7 > (3,4) > (0,4)	
938	(1,9) > 6 > (8,6) > (8,6)	
289	(8,0) > 11 > (2,5) > (2,5)	
11700		

AdvActionMAPAgent	243	(2,3) > 5 > (3,0) > (4,0)	
140	(7,2) > 10 > (0,4) > (0,4)	
175	(1,4) > 10 > (8,6) > (8,6)	
21	(3,8) > 4 > (1,7) > (1,7)	
155	(2,3) > 3 > (2,5) > (2,5)	
71	(8,3) > 8 > (2,4) > (2,4)	
858	(1,9) > 6 > (3,6) > (3,6)	
556	(8,0) > 11 > (6,8) > (6,8)	
14500		

AdvActionMAPAgent	38	(2,3) > 6 > (4,0) > (4,0)	
239	(7,2) > 10 > (2,7) > (1,7)	
90	(1,4) > 10 > (3,6) > (3,6)	
1077	(3,8) > 3 > (6,8) > (6,8)	
55	(2,3) > 3 > (2,4) > (2,4)	
86	(8,3) > 8 > (0,4) > (0,4)	
928	(1,9) > 6 > (8,6) > (8,6)	
281	(8,0) > 11 > (2,5) > (2,5)	
14300		

AdvActionMAPRepAgent	243	(2,3) > 5 > (3,0) > (4,0)	
137	(7,2) > 10 > (0,4) > (0,4)	
175	(1,4) > 10 > (8,6) > (8,6)	
21	(3,8) > 4 > (1,7) > (1,7)	
155	(2,3) > 3 > (2,5) > (2,5)	
71	(8,3) > 8 > (2,4) > (2,4)	
858	(1,9) > 6 > (3,6) > (3,6)	
556	(8,0) > 11 > (6,8) > (6,8)	
14500		

AdvActionMAPRepAgent	37	(2,3) > 6 > (4,0) > (4,0)	
239	(7,2) > 10 > (2,7) > (1,7)	
90	(1,4) > 10 > (3,6) > (3,6)	
1077	(3,8) > 3 > (6,8) > (6,8)	
55	(2,3) > 3 > (2,4) > (2,4)	
86	(8,3) > 8 > (0,4) > (0,4)	
928	(1,9) > 6 > (8,6) > (8,6)	
281	(8,0) > 11 > (2,5) > (2,5)	
14300		



NoHelpAgent	337	(1,6) > 12 > (8,2) > (8,2)	
249	(2,8) > 5 > (2,4) > (2,4)	
519	(9,3) > 7 > (4,4) > (4,4)	
9	(8,0) > 8 > (1,0) > (1,0)	
698	(2,5) > 9 > (8,7) > (8,7)	
149	(8,7) > 7 > (4,9) > (3,9)	
469	(3,5) > 5 > (5,3) > (5,3)	
627	(9,5) > 12 > (0,7) > (0,7)	
14700		

NoHelpAgent	479	(1,6) > 12 > (5,3) > (5,3)	
319	(2,8) > 5 > (4,4) > (4,4)	
339	(9,3) > 7 > (2,4) > (2,4)	
97	(8,0) > 8 > (0,7) > (0,7)	
247	(2,5) > 9 > (8,2) > (8,2)	
18	(8,7) > 5 > (8,7) > (8,7)	
39	(3,5) > 5 > (6,9) > (3,9)	
349	(9,5) > 12 > (1,0) > (1,0)	
14500		

NoHelpRepAgent	337	(1,6) > 12 > (8,2) > (8,2)	
249	(2,8) > 5 > (2,4) > (2,4)	
519	(9,3) > 7 > (4,4) > (4,4)	
9	(8,0) > 8 > (1,0) > (1,0)	
698	(2,5) > 9 > (8,7) > (8,7)	
149	(8,7) > 7 > (4,9) > (3,9)	
469	(3,5) > 5 > (5,3) > (5,3)	
627	(9,5) > 12 > (0,7) > (0,7)	
14700		

NoHelpRepAgent	479	(1,6) > 12 > (5,3) > (5,3)	
319	(2,8) > 5 > (4,4) > (4,4)	
339	(9,3) > 7 > (2,4) > (2,4)	
97	(8,0) > 8 > (0,7) > (0,7)	
